,Province/State,Confirmed,Deaths,Recovered,Days_since_start,Abbreviation,Population,Rate,Death Rate
1369,Utah,112,0,0,59,UT,3205958,35,0
1370,Utah,78,0,0,58,UT,3205958,31,0
1371,Utah,66,0,0,57,UT,3205958,30,0
1372,Utah,51,0,0,56,UT,3205958,27,0
1373,Utah,39,0,0,55,UT,3205958,24,0
1374,Utah,28,0,0,54,UT,3205958,21,0
1375,Utah,10,0,0,53,UT,3205958,11,0
1376,Utah,9,0,0,52,UT,3205958,10,0
1377,Utah,5,0,0,51,UT,3205958,4,0
1378,Utah,3,0,0,50,UT,3205958,0,0
1379,Utah,2,0,0,49,UT,3205958,-4,0
1380,Utah,1,0,0,48,UT,3205958,-11,0
1381,Utah,1,0,0,47,UT,3205958,-11,0
1382,Utah,1,0,0,46,UT,3205958,-11,0
1383,Kentucky,2018,113,306,83,KY,4467673,61,32
1384,Kentucky,1963,97,306,82,KY,4467673,60,30
1385,Kentucky,1840,94,306,81,KY,4467673,60,30
1386,Kentucky,1693,90,306,80,KY,4467673,59,30
1387,Kentucky,1341,73,306,79,KY,4467673,57,27
1388,Kentucky,1346,73,306,78,KY,4467673,57,27
1389,Kentucky,1149,65,306,77,KY,4467673,55,26
1390,Kentucky,1008,60,306,76,KY,4467673,54,25
1391,Kentucky,955,45,306,75,KY,4467673,53,23
1392,Kentucky,917,40,228,74,KY,4467673,53,21
1393,Kentucky,831,37,64,73,KY,4467673,52,21
1394,Kentucky,770,31,64,72,KY,4467673,51,19
1395,Kentucky,687,20,64,71,KY,4467673,50,14
1396,Kentucky,632,18,1,70,KY,4467673,49,13
1397,Kentucky,491,11,1,69,KY,4467673,46,9
1398,Kentucky,439,9,1,68,KY,4467673,45,7
1399,Kentucky,394,9,1,67,KY,4467673,44,7
1400,Kentucky,302,7,1,66,KY,4467673,42,4
1401,Kentucky,248,5,1,65,KY,4467673,40,1
1402,Kentucky,198,5,1,64,KY,4467673,37,1
1403,Kentucky,163,4,1,63,KY,4467673,35,-1
1404,Kentucky,124,4,1,62,KY,4467673,33,-1
1405,Kentucky,103,3,1,61,KY,4467673,31,-3
1406,Kentucky,87,3,1,60,KY,4467673,29,-3
1407,Kentucky,64,2,1,59,KY,4467673,26,-8
1408,Kentucky,50,2,1,58,KY,4467673,24,-8
1409,Kentucky,35,1,1,57,KY,4467673,20,-14
1410,Kentucky,27,1,1,56,KY,4467673,17,-14
1411,Kentucky,25,1,1,55,KY,4467673,17,-14
1412,Kentucky,21,0,0,54,KY,4467673,15,0
1413,Kentucky,18,0,0,53,KY,4467673,13,0
1414,Kentucky,14,0,0,52,KY,4467673,11,0
1415,Kentucky,11,0,0,51,KY,4467673,9,0
1416,Kentucky,8,0,0,50,KY,4467673,5,0
1417,Kentucky,8,0,0,49,KY,4467673,5,0
1418,Kentucky,6,0,0,48,KY,4467673,2,0
1419,Kentucky,4,0,0,47,KY,4467673,-1,0
1420,Kentucky,1,0,0,46,KY,4467673,-14,0
1421,Kentucky,1,0,0,45,KY,4467673,-14,0
1422,Oklahoma,1970,96,409,83,OK,3956971,62,31
1423,Oklahoma,1970,96,409,82,OK,3956971,62,31
1424,Oklahoma,1868,94,409,81,OK,3956971,61,31
1425,Oklahoma,1794,88,409,80,OK,3956971,61,31
1426,Oklahoma,1686,80,409,79,OK,3956971,60,30
1427,Oklahoma,1526,79,409,78,OK,3956971,59,29
1428,Oklahoma,1474,67,409,77,OK,3956971,59,28
1429,Oklahoma,1329,51,409,76,OK,3956971,58,25
1430,Oklahoma,1254,46,383,75,OK,3956971,57,24
1431,Oklahoma,1161,42,1,74,OK,3956971,56,23
1432,Oklahoma,990,38,1,73,OK,3956971,55,22
1433,Oklahoma,881,34,1,72,OK,3956971,54,21
1434,Oklahoma,721,30,1,71,OK,3956971,52,20
1435,Oklahoma,568,23,0,70,OK,3956971,49,17
1436,Oklahoma,483,17,0,69,OK,3956971,48,14
1437,Oklahoma,431,16,0,68,OK,3956971,46,13
1438,Oklahoma,377,15,0,67,OK,3956971,45,13
1439,Oklahoma,322,8,0,66,OK,3956971,43,7
1440,Oklahoma,248,7,0,65,OK,3956971,41,5
1441,Oklahoma,164,5,0,64,OK,3956971,37,2
1442,Oklahoma,106,3,0,63,OK,3956971,32,-2
1443,Oklahoma,81,2,0,62,OK,3956971,30,-6
1444,Oklahoma,67,2,0,61,OK,3956971,28,-6
1445,Oklahoma,53,1,0,60,OK,3956971,25,-13
1446,Oklahoma,49,1,0,59,OK,3956971,25,-13
1447,Oklahoma,44,1,0,58,OK,3956971,24,-13
1448,Oklahoma,31,0,0,57,OK,3956971,20,0
1449,Oklahoma,19,0,0,56,OK,3956971,15,0
1450,Oklahoma,10,0,0,55,OK,3956971,9,0
1451,Oklahoma,7,0,0,54,OK,3956971,5,0
1452,Oklahoma,4,0,0,53,OK,3956971,0,0
1453,Oklahoma,3,0,0,52,OK,3956971,-2,0
1454,Oklahoma,3,0,0,51,OK,3956971,-2,0
1455,Oklahoma,2,0,0,50,OK,3956971,-6,0
1456,Oklahoma,2,0,0,49,OK,3956971,-6,0
1457,Oklahoma,1,0,0,48,OK,3956971,-13,0
1458,Oklahoma,1,0,0,47,OK,3956971,-13,0
1459,Oklahoma,1,0,0,46,OK,3956971,-13,0
1460,Oklahoma,1,0,0,45,OK,3956971,-13,0
1461,Delaware,1625,35,213,83,DE,973764,74,35
1462,Delaware,1625,35,213,82,DE,973764,74,35
1463,Delaware,1479,33,191,81,DE,973764,73,35
1464,Delaware,1326,32,177,80,DE,973764,72,34
1465,Delaware,1209,23,159,79,DE,973764,71,31
1466,Delaware,1116,19,159,78,DE,973764,70,29
1467,Delaware,928,16,144,77,DE,973764,68,27
1468,Delaware,783,15,71,76,DE,973764,66,27
1469,Delaware,673,14,71,75,DE,973764,65,26
1470,Delaware,593,14,71,74,DE,973764,64,26
1471,Delaware,450,14,71,73,DE,973764,61,26
1472,Delaware,393,12,49,72,DE,973764,60,25
1473,Delaware,368,11,49,71,DE,973764,59,24
1474,Delaware,319,10,0,70,DE,973764,57,23
1475,Delaware,264,7,0,69,DE,973764,56,19
1476,Delaware,232,6,0,68,DE,973764,54,18
1477,Delaware,214,5,0,67,DE,973764,53,16
1478,Delaware,165,2,0,66,DE,973764,51,7
1479,Delaware,143,1,0,65,DE,973764,49,0
1480,Delaware,119,0,0,64,DE,973764,48,0
1481,Delaware,104,0,0,63,DE,973764,46,0
1482,Delaware,87,0,0,62,DE,973764,44,0
1483,Delaware,56,0,0,61,DE,973764,40,0
1484,Delaware,45,0,0,60,DE,973764,38,0
1485,Delaware,39,0,0,59,DE,973764,36,0
1486,Delaware,30,0,0,58,DE,973764,34,0
1487,Delaware,26,0,0,57,DE,973764,32,0
1488,Delaware,16,0,0,56,DE,973764,27,0
1489,Delaware,8,0,0,55,DE,973764,21,0
1490,Delaware,7,0,0,54,DE,973764,19,0
1491,Delaware,6,0,0,53,DE,973764,18,0
1492,Delaware,4,0,0,52,DE,973764,14,0
1493,Delaware,4,0,0,51,DE,973764,14,0
1494,Delaware,1,0,0,50,DE,973764,0,0
1495,Minnesota,1621,70,842,83,MN,5639632,56,25
1496,Minnesota,1621,70,842,82,MN,5639632,56,25
1497,Minnesota,1427,64,732,81,MN,5639632,55,24
1498,Minnesota,1336,57,732,80,MN,5639632,54,23
1499,Minnesota,1242,50,675,79,MN,5639632,53,21
1500,Minnesota,1154,39,632,78,MN,5639632,53,19
1501,Minnesota,1069,34,549,77,MN,5639632,52,17
1502,Minnesota,986,30,470,76,MN,5639632,51,16
1503,Minnesota,935,29,451,75,MN,5639632,51,16
1504,Minnesota,865,24,440,74,MN,5639632,50,14
1505,Minnesota,789,22,410,73,MN,5639632,49,13
1506,Minnesota,742,18,342,72,MN,5639632,48,11
1507,Minnesota,689,17,288,71,MN,5639632,48,11
1508,Minnesota,629,12,0,70,MN,5639632,47,7
1509,Minnesota,576,10,0,69,MN,5639632,46,5
1510,Minnesota,503,9,0,68,MN,5639632,44,4
1511,Minnesota,441,5,0,67,MN,5639632,43,-1
1512,Minnesota,398,4,0,66,MN,5639632,42,-3
1513,Minnesota,346,2,0,65,MN,5639632,41,-10
1514,Minnesota,287,1,0,64,MN,5639632,39,-17
1515,Minnesota,262,1,0,63,MN,5639632,38,-17
1516,Minnesota,235,1,0,62,MN,5639632,37,-17
1517,Minnesota,169,1,0,61,MN,5639632,34,-17
1518,Minnesota,137,1,0,60,MN,5639632,31,-17
1519,Minnesota,115,0,0,59,MN,5639632,30,0
1520,Minnesota,89,0,0,58,MN,5639632,27,0
1521,Minnesota,76,0,0,57,MN,5639632,26,0
1522,Minnesota,60,0,0,56,MN,5639632,23,0
1523,Minnesota,54,0,0,55,MN,5639632,22,0
1524,Minnesota,35,0,0,54,MN,5639632,18,0
1525,Minnesota,21,0,0,53,MN,5639632,13,0
1526,Minnesota,14,0,0,52,MN,5639632,9,0
1527,Minnesota,9,0,0,51,MN,5639632,4,0
1528,Minnesota,5,0,0,50,MN,5639632,-1,0
1529,Minnesota,3,0,0,49,MN,5639632,-6,0
1530,Minnesota,2,0,0,48,MN,5639632,-10,0
1531,Minnesota,2,0,0,47,MN,5639632,-10,0
1532,Minnesota,1,0,0,46,MN,5639632,-17,0
1533,Minnesota,1,0,0,45,MN,5639632,-17,0
1534,Iowa,1587,41,674,83,IA,3155070,62,25
1535,Iowa,1587,41,674,82,IA,3155070,62,25
1536,Iowa,1510,34,585,81,IA,3155070,61,23
1537,Iowa,1388,31,506,80,IA,3155070,60,22
1538,Iowa,1270,29,476,79,IA,3155070,59,22
1539,Iowa,1145,27,89,78,IA,3155070,58,21
1540,Iowa,1048,26,89,77,IA,3155070,58,21
1541,Iowa,946,25,3,76,IA,3155070,57,20
1542,Iowa,869,22,3,75,IA,3155070,56,19
1543,Iowa,787,14,3,74,IA,3155070,55,14
1544,Iowa,699,11,3,73,IA,3155070,54,12
1545,Iowa,614,11,3,72,IA,3155070,52,12
1546,Iowa,549,9,0,71,IA,3155070,51,10
1547,Iowa,497,7,0,70,IA,3155070,50,7
1548,Iowa,424,6,0,69,IA,3155070,49,6
1549,Iowa,336,4,0,68,IA,3155070,46,2
1550,Iowa,298,3,0,67,IA,3155070,45,0
1551,Iowa,235,3,0,66,IA,3155070,43,0
1552,Iowa,179,1,0,65,IA,3155070,40,-11
1553,Iowa,146,1,0,64,IA,3155070,38,-11
1554,Iowa,125,1,0,63,IA,3155070,36,-11
1555,Iowa,105,0,0,62,IA,3155070,35,0
1556,Iowa,90,0,0,61,IA,3155070,33,0
1557,Iowa,70,0,0,60,IA,3155070,30,0
1558,Iowa,45,0,0,59,IA,3155070,26,0
1559,Iowa,44,0,0,58,IA,3155070,26,0
1560,Iowa,39,0,0,57,IA,3155070,25,0
1561,Iowa,29,0,0,56,IA,3155070,22,0
1562,Iowa,23,0,0,55,IA,3155070,19,0
1563,Iowa,22,0,0,54,IA,3155070,19,0
1564,Iowa,18,0,0,53,IA,3155070,17,0
1565,Iowa,17,0,0,52,IA,3155070,16,0
1566,Iowa,16,0,0,51,IA,3155070,16,0
1567,Iowa,14,0,0,50,IA,3155070,14,0
1568,Iowa,13,0,0,49,IA,3155070,14,0
1569,Iowa,8,0,0,48,IA,3155070,9,0
1570,Oregon,1527,52,0,83,OR,4217737,58,25
1571,Oregon,1527,52,0,82,OR,4217737,58,25
1572,Oregon,1447,51,0,81,OR,4217737,58,24
1573,Oregon,1371,48,0,80,OR,4217737,57,24
1574,Oregon,1321,44,0,79,OR,4217737,57,23
1575,Oregon,1239,37,0,78,OR,4217737,56,21
1576,Oregon,1181,33,0,77,OR,4217737,56,20
1577,Oregon,1132,29,0,76,OR,4217737,55,19
1578,Oregon,1068,27,0,75,OR,4217737,55,18
1579,Oregon,999,26,0,74,OR,4217737,54,18
1580,Oregon,899,22,0,73,OR,4217737,53,16
1581,Oregon,826,21,0,72,OR,4217737,52,16
1582,Oregon,736,19,0,71,OR,4217737,51,15
1583,Oregon,690,18,0,70,OR,4217737,50,14
1584,Oregon,606,16,0,69,OR,4217737,49,13
1585,Oregon,549,13,0,68,OR,4217737,48,11
1586,Oregon,479,13,0,67,OR,4217737,47,11
1587,Oregon,416,12,0,66,OR,4217737,45,10
1588,Oregon,316,11,0,65,OR,4217737,43,9
1589,Oregon,266,10,0,64,OR,4217737,41,8
1590,Oregon,210,8,0,63,OR,4217737,39,6
1591,Oregon,191,5,0,62,OR,4217737,38,1
1592,Oregon,161,5,0,61,OR,4217737,36,1
1593,Oregon,137,4,0,60,OR,4217737,34,0
1594,Oregon,114,3,0,59,OR,4217737,32,-3
1595,Oregon,88,3,0,58,OR,4217737,30,-3
1596,Oregon,75,3,0,57,OR,4217737,28,-3
1597,Oregon,67,1,0,56,OR,4217737,27,-14
1598,Oregon,47,1,0,55,OR,4217737,24,-14
1599,Oregon,39,1,0,54,OR,4217737,22,-14
1600,Oregon,36,1,0,53,OR,4217737,21,-14
1601,Oregon,30,0,0,52,OR,4217737,19,0
1602,Oregon,24,0,0,51,OR,4217737,17,0
1603,Oregon,19,0,0,50,OR,4217737,15,0
1604,Oregon,15,0,0,49,OR,4217737,12,0
1605,Oregon,14,0,0,48,OR,4217737,11,0
1606,Oregon,14,0,0,47,OR,4217737,11,0
1607,Oregon,7,0,0,46,OR,4217737,5,0
1608,Oregon,3,0,0,45,OR,4217737,-3,0
1609,Oregon,3,0,0,44,OR,4217737,-3,0
1610,Oregon,3,0,0,43,OR,4217737,-3,0
1611,Oregon,3,0,0,42,OR,4217737,-3,0
1612,Oregon,3,0,0,41,OR,4217737,-3,0
1613,Oregon,1,0,0,40,OR,4217737,-14,0
1614,Oregon,1,0,0,39,OR,4217737,-14,0
1615,Oregon,1,0,0,38,OR,4217737,-14,0
1616,Idaho,1426,27,0,83,ID,1787065,66,27
1617,Idaho,1407,27,0,82,ID,1787065,66,27
1618,Idaho,1407,27,0,81,ID,1787065,66,27
1619,Idaho,1396,25,0,80,ID,1787065,66,26
1620,Idaho,1354,24,0,79,ID,1787065,66,25
1621,Idaho,1232,18,0,78,ID,1787065,65,23
1622,Idaho,1210,15,0,77,ID,1787065,65,21
1623,Idaho,1170,13,0,76,ID,1787065,64,19
1624,Idaho,1101,10,0,75,ID,1787065,64,17
1625,Idaho,1078,10,0,74,ID,1787065,64,17
1626,Idaho,1013,10,0,73,ID,1787065,63,17
1627,Idaho,891,9,0,72,ID,1787065,62,16
1628,Idaho,669,9,0,71,ID,1787065,59,16
1629,Idaho,525,8,0,70,ID,1787065,56,14
1630,Idaho,431,8,0,69,ID,1787065,54,14
1631,Idaho,324,6,0,68,ID,1787065,52,12
1632,Idaho,265,5,0,67,ID,1787065,49,10
1633,Idaho,233,4,0,66,ID,1787065,48,8
1634,Idaho,190,3,0,65,ID,1787065,46,5
1635,Idaho,138,0,0,64,ID,1787065,43,0
1636,Idaho,81,0,0,63,ID,1787065,38,0
1637,Idaho,68,0,0,62,ID,1787065,36,0
1638,Idaho,51,0,0,61,ID,1787065,33,0
1639,Idaho,42,0,0,60,ID,1787065,31,0
1640,Idaho,36,0,0,59,ID,1787065,30,0
1641,Idaho,23,0,0,58,ID,1787065,25,0
1642,Idaho,11,0,0,57,ID,1787065,18,0
1643,Idaho,8,0,0,56,ID,1787065,14,0
1644,Idaho,5,0,0,55,ID,1787065,10,0
1645,Idaho,5,0,0,54,ID,1787065,10,0
1646,Idaho,5,0,0,53,ID,1787065,10,0
1647,Idaho,1,0,0,52,ID,1787065,-5,0
1648,Kansas,1337,56,53,83,KS,2913314,61,29
1649,Kansas,1337,56,53,82,KS,2913314,61,29
1650,Kansas,1275,55,53,81,KS,2913314,60,29
1651,Kansas,1178,50,16,80,KS,2913314,60,28
1652,Kansas,1117,42,4,79,KS,2913314,59,26
1653,Kansas,1051,34,4,78,KS,2913314,58,24
1654,Kansas,928,29,4,77,KS,2913314,57,22
1655,Kansas,849,25,4,76,KS,2913314,56,21
1656,Kansas,751,22,3,75,KS,2913314,55,20
1657,Kansas,698,21,3,74,KS,2913314,54,19
1658,Kansas,629,18,3,73,KS,2913314,53,18
1659,Kansas,553,14,0,72,KS,2913314,52,15
1660,Kansas,494,10,0,71,KS,2913314,51,12
1661,Kansas,441,9,0,70,KS,2913314,50,11
1662,Kansas,374,8,0,69,KS,2913314,48,10
1663,Kansas,330,7,0,68,KS,2913314,47,8
1664,Kansas,269,5,0,67,KS,2913314,45,5
1665,Kansas,219,4,0,66,KS,2913314,43,3
1666,Kansas,172,3,0,65,KS,2913314,40,0
1667,Kansas,137,3,0,64,KS,2913314,38,0
1668,Kansas,100,2,0,63,KS,2913314,35,-3
1669,Kansas,85,2,0,62,KS,2913314,33,-3
1670,Kansas,67,2,0,61,KS,2913314,31,-3
1671,Kansas,57,2,0,60,KS,2913314,29,-3
1672,Kansas,48,1,0,59,KS,2913314,28,-10
1673,Kansas,36,1,0,58,KS,2913314,25,-10
1674,Kansas,22,1,0,57,KS,2913314,20,-10
1675,Kansas,18,1,0,56,KS,2913314,18,-10
1676,Kansas,11,1,0,55,KS,2913314,13,-10
1677,Kansas,9,1,0,54,KS,2913314,11,-10
1678,Kansas,8,1,0,53,KS,2913314,10,-10
1679,Kansas,6,1,0,52,KS,2913314,7,-10
1680,Kansas,5,0,0,51,KS,2913314,5,0
1681,Kansas,1,0,0,50,KS,2913314,-10,0
1682,Kansas,1,0,0,49,KS,2913314,-10,0
1683,Kansas,1,0,0,48,KS,2913314,-10,0
1684,Kansas,1,0,0,47,KS,2913314,-10,0
1685,Kansas,1,0,0,46,KS,2913314,-10,0
1686,Arkansas,1280,27,346,83,AR,3017804,60,21
1687,Arkansas,1280,27,346,82,AR,3017804,60,21
1688,Arkansas,1228,25,346,81,AR,3017804,60,21
1689,Arkansas,1202,24,329,80,AR,3017804,59,20
1690,Arkansas,1146,21,305,79,AR,3017804,59,19
1691,Arkansas,1077,18,237,78,AR,3017804,58,17
1692,Arkansas,997,18,189,77,AR,3017804,58,17
1693,Arkansas,927,16,102,76,AR,3017804,57,16
1694,Arkansas,853,16,97,75,AR,3017804,56,16
1695,Arkansas,743,14,79,74,AR,3017804,55,15
1696,Arkansas,738,12,60,73,AR,3017804,54,13
1697,Arkansas,683,12,50,72,AR,3017804,54,13
1698,Arkansas,584,10,41,71,AR,3017804,52,11
1699,Arkansas,564,8,0,70,AR,3017804,52,9
1700,Arkansas,508,7,0,69,AR,3017804,51,8
1701,Arkansas,449,6,0,68,AR,3017804,50,6
1702,Arkansas,409,5,0,67,AR,3017804,49,5
1703,Arkansas,386,3,0,66,AR,3017804,48,0
1704,Arkansas,335,2,0,65,AR,3017804,47,-4
1705,Arkansas,308,2,0,64,AR,3017804,46,-4
1706,Arkansas,232,2,0,63,AR,3017804,43,-4
1707,Arkansas,197,0,0,62,AR,3017804,41,0
1708,Arkansas,165,0,0,61,AR,3017804,40,0
1709,Arkansas,122,0,0,60,AR,3017804,36,0
1710,Arkansas,100,0,0,59,AR,3017804,35,0
1711,Arkansas,62,0,0,58,AR,3017804,30,0
1712,Arkansas,37,0,0,57,AR,3017804,25,0
1713,Arkansas,22,0,0,56,AR,3017804,19,0
1714,Arkansas,22,0,0,55,AR,3017804,19,0
1715,Arkansas,16,0,0,54,AR,3017804,16,0
1716,Arkansas,12,0,0,53,AR,3017804,13,0
1717,Arkansas,9,0,0,52,AR,3017804,10,0
1718,Arkansas,6,0,0,51,AR,3017804,6,0
1719,Arkansas,1,0,0,50,AR,3017804,-11,0
1720,New Mexico,1245,26,235,83,NM,2096829,63,25
1721,New Mexico,1245,26,235,82,NM,2096829,63,25
1722,New Mexico,1174,20,235,81,NM,2096829,63,22
1723,New Mexico,1091,17,171,80,NM,2096829,62,20
1724,New Mexico,989,17,171,79,NM,2096829,61,20
1725,New Mexico,865,16,171,78,NM,2096829,60,20
1726,New Mexico,794,13,133,77,NM,2096829,59,18
1727,New Mexico,686,12,133,76,NM,2096829,57,17
1728,New Mexico,624,12,26,75,NM,2096829,56,17
1729,New Mexico,543,11,26,74,NM,2096829,55,16
1730,New Mexico,495,10,26,73,NM,2096829,54,15
1731,New Mexico,403,7,26,72,NM,2096829,52,12
1732,New Mexico,363,6,26,71,NM,2096829,51,10
1733,New Mexico,316,5,0,70,NM,2096829,50,8
1734,New Mexico,281,4,0,69,NM,2096829,48,6
1735,New Mexico,237,2,0,68,NM,2096829,47,0
1736,New Mexico,208,2,0,67,NM,2096829,45,0
1737,New Mexico,191,1,0,66,NM,2096829,45,-7
1738,New Mexico,136,1,0,65,NM,2096829,41,-7
1739,New Mexico,113,1,0,64,NM,2096829,39,-7
1740,New Mexico,100,0,0,63,NM,2096829,38,0
1741,New Mexico,83,0,0,62,NM,2096829,36,0
1742,New Mexico,65,0,0,61,NM,2096829,34,0
1743,New Mexico,57,0,0,60,NM,2096829,33,0
1744,New Mexico,43,0,0,59,NM,2096829,30,0
1745,New Mexico,35,0,0,58,NM,2096829,28,0
1746,New Mexico,28,0,0,57,NM,2096829,25,0
1747,New Mexico,23,0,0,56,NM,2096829,23,0
1748,New Mexico,21,0,0,55,NM,2096829,23,0
1749,New Mexico,17,0,0,54,NM,2096829,20,0
1750,New Mexico,13,0,0,53,NM,2096829,18,0
1751,New Mexico,10,0,0,52,NM,2096829,15,0
1752,New Mexico,6,0,0,51,NM,2096829,10,0
1753,New Mexico,4,0,0,50,NM,2096829,6,0
1754,New Hampshire,985,23,239,83,NH,1359711,65,28
1755,New Hampshire,985,23,234,82,NH,1359711,65,28
1756,New Hampshire,929,23,234,81,NH,1359711,65,28
1757,New Hampshire,885,22,234,80,NH,1359711,64,27
1758,New Hampshire,819,21,227,79,NH,1359711,64,27
1759,New Hampshire,788,18,227,78,NH,1359711,63,25
1760,New Hampshire,747,13,151,77,NH,1359711,63,22
1761,New Hampshire,715,9,151,76,NH,1359711,62,18
1762,New Hampshire,669,9,147,75,NH,1359711,61,18
1763,New Hampshire,621,9,146,74,NH,1359711,61,18
1764,New Hampshire,540,7,144,73,NH,1359711,59,16
1765,New Hampshire,479,5,56,72,NH,1359711,58,13
1766,New Hampshire,415,4,56,71,NH,1359711,57,10
1767,New Hampshire,367,3,0,70,NH,1359711,55,7
1768,New Hampshire,314,3,0,69,NH,1359711,54,7
1769,New Hampshire,258,3,0,68,NH,1359711,52,7
1770,New Hampshire,214,2,0,67,NH,1359711,50,3
1771,New Hampshire,187,2,0,66,NH,1359711,49,3
1772,New Hampshire,154,1,0,65,NH,1359711,47,-3
1773,New Hampshire,137,1,0,64,NH,1359711,46,-3
1774,New Hampshire,108,1,0,63,NH,1359711,43,-3
1775,New Hampshire,101,1,0,62,NH,1359711,43,-3
1776,New Hampshire,78,0,0,61,NH,1359711,40,0
1777,New Hampshire,65,0,0,60,NH,1359711,38,0
1778,New Hampshire,55,0,0,59,NH,1359711,37,0
1779,New Hampshire,44,0,0,58,NH,1359711,34,0
1780,New Hampshire,39,0,0,57,NH,1359711,33,0
1781,New Hampshire,26,0,0,56,NH,1359711,29,0
1782,New Hampshire,17,0,0,55,NH,1359711,25,0
1783,New Hampshire,13,0,0,54,NH,1359711,22,0
1784,New Hampshire,7,0,0,53,NH,1359711,16,0
1785,New Hampshire,6,0,0,52,NH,1359711,14,0
1786,New Hampshire,6,0,0,51,NH,1359711,14,0
1787,New Hampshire,5,0,0,50,NH,1359711,13,0
1788,New Hampshire,5,0,0,49,NH,1359711,13,0
1789,New Hampshire,4,0,0,48,NH,1359711,10,0
1790,New Hampshire,4,0,0,47,NH,1359711,10,0
1791,New Hampshire,2,0,0,46,NH,1359711,3,0
1792,New Hampshire,2,0,0,45,NH,1359711,3,0
1793,New Hampshire,2,0,0,44,NH,1359711,3,0
1794,New Hampshire,2,0,0,43,NH,1359711,3,0
1795,New Hampshire,2,0,0,42,NH,1359711,3,0
1796,New Hampshire,1,0,0,41,NH,1359711,-3,0
1797,Nebraska,814,17,0,83,NE,1934408,60,21
1798,Nebraska,791,17,0,82,NE,1934408,60,21
1799,Nebraska,704,17,0,81,NE,1934408,58,21
1800,Nebraska,635,15,0,80,NE,1934408,57,20
1801,Nebraska,577,15,0,79,NE,1934408,56,20
1802,Nebraska,519,12,0,78,NE,1934408,55,18
1803,Nebraska,478,10,0,77,NE,1934408,55,16
1804,Nebraska,417,9,0,76,NE,1934408,53,15
1805,Nebraska,364,8,0,75,NE,1934408,52,14
1806,Nebraska,323,8,0,74,NE,1934408,51,14
1807,Nebraska,279,6,0,73,NE,1934408,49,11
1808,Nebraska,255,5,0,72,NE,1934408,48,9
1809,Nebraska,214,4,0,71,NE,1934408,47,7
1810,Nebraska,177,4,0,70,NE,1934408,45,7
1811,Nebraska,153,2,0,69,NE,1934408,43,0
1812,Nebraska,120,2,0,68,NE,1934408,41,0
1813,Nebraska,108,2,0,67,NE,1934408,40,0
1814,Nebraska,90,2,0,66,NE,1934408,38,0
1815,Nebraska,74,0,0,65,NE,1934408,36,0
1816,Nebraska,71,0,0,64,NE,1934408,36,0
1817,Nebraska,70,0,0,63,NE,1934408,35,0
1818,Nebraska,64,0,0,62,NE,1934408,34,0
1819,Nebraska,51,0,0,61,NE,1934408,32,0
1820,Nebraska,40,0,0,60,NE,1934408,30,0
1821,Nebraska,38,0,0,59,NE,1934408,29,0
1822,Nebraska,32,0,0,58,NE,1934408,28,0
1823,Nebraska,29,0,0,57,NE,1934408,27,0
1824,Nebraska,23,0,0,56,NE,1934408,24,0
1825,Nebraska,18,0,0,55,NE,1934408,22,0
1826,Nebraska,18,0,0,54,NE,1934408,22,0
1827,Nebraska,16,0,0,53,NE,1934408,21,0
1828,Nebraska,14,0,0,52,NE,1934408,19,0
1829,Nebraska,10,0,0,51,NE,1934408,16,0
1830,Nebraska,10,0,0,50,NE,1934408,16,0
1831,Nebraska,4,0,0,49,NE,1934408,7,0
1832,Nebraska,3,0,0,48,NE,1934408,4,0
1833,Nebraska,3,0,0,47,NE,1934408,4,0
1834,Nebraska,1,0,0,46,NE,1934408,-6,0
1835,Nebraska,1,0,0,45,NE,1934408,-6,0
1836,Nebraska,42,0,0,41,NE,1934408,30,0
1837,Nebraska,44,0,0,40,NE,1934408,31,0
1838,Nebraska,44,0,0,39,NE,1934408,31,0
1839,Nebraska,44,0,0,38,NE,1934408,31,0
1840,Nebraska,42,0,0,37,NE,1934408,30,0
1841,Nebraska,42,0,0,36,NE,1934408,30,0
1842,Nebraska,40,0,0,35,NE,1934408,30,0
1843,Nebraska,36,0,0,34,NE,1934408,29,0
1844,Nebraska,18,0,0,33,NE,1934408,22,0
1845,Nebraska,18,0,0,32,NE,1934408,22,0
1846,Nebraska,18,0,0,31,NE,1934408,22,0
1847,South Dakota,730,6,196,83,SD,884659,67,19
1848,South Dakota,730,6,196,82,SD,884659,67,19
1849,South Dakota,626,6,189,81,SD,884659,65,19
1850,South Dakota,536,6,177,80,SD,884659,64,19
1851,South Dakota,447,6,161,79,SD,884659,62,19
1852,South Dakota,393,6,146,78,SD,884659,60,19
1853,South Dakota,320,6,98,77,SD,884659,58,19
1854,South Dakota,288,4,91,76,SD,884659,57,15
1855,South Dakota,240,2,84,75,SD,884659,56,8
1856,South Dakota,212,2,76,74,SD,884659,54,8
1857,South Dakota,187,2,69,73,SD,884659,53,8
1858,South Dakota,165,2,57,72,SD,884659,52,8
1859,South Dakota,129,2,51,71,SD,884659,49,8
1860,South Dakota,108,1,0,70,SD,884659,48,1
1861,South Dakota,101,1,0,69,SD,884659,47,1
1862,South Dakota,90,1,0,68,SD,884659,46,1
1863,South Dakota,68,1,0,67,SD,884659,43,1
1864,South Dakota,58,1,0,66,SD,884659,41,1
1865,South Dakota,46,1,0,65,SD,884659,39,1
1866,South Dakota,41,1,0,64,SD,884659,38,1
